date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:56:07	118/118	---M-Z	200	added ('OK')	text/plain	date:Sun,%2016%20Jun%202024%2013:58:07%20GMT	https://thenewgym.vn/robots.txt		(from )
20:56:09	191510/191510	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2013:58:08%20GMT	https://thenewgym.vn/	D:/Fresher_Training/QNSportict/thenewgym.vn/index.html	(from )
20:56:09	101916/101916	---M-Z	200	added ('OK')	text/css	date:Tue,%2011%20Apr%202023%2010:44:16%20GMT	https://thenewgym.vn/wp-content/themes/CanhCamTheme-TheNewGym/styles/main.min.css?v=3.5.0	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/themes/CanhCamTheme-TheNewGym/styles/main.min50af.css	(from https://thenewgym.vn/)
20:56:09	79751/79751	---M-Z	200	added ('OK')	text/css	date:Tue,%2011%20Apr%202023%2010:44:16%20GMT	https://thenewgym.vn/wp-content/themes/CanhCamTheme-TheNewGym/styles/global.min.css?v=3.5.0	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/themes/CanhCamTheme-TheNewGym/styles/global.min50af.css	(from https://thenewgym.vn/)
20:56:09	497631/497631	---M-Z	200	added ('OK')	text/css	date:Tue,%2011%20Apr%202023%2010:44:16%20GMT	https://thenewgym.vn/wp-content/themes/CanhCamTheme-TheNewGym/styles/fontAwesome.min.css?v=3.5.0	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/themes/CanhCamTheme-TheNewGym/styles/fontAwesome.min50af.css	(from https://thenewgym.vn/)
20:56:09	59/59	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Apr%202023%2014:59:36%20GMT	https://thenewgym.vn/wp-content/themes/CanhCamTheme-TheNewGym/styles/custom.css	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/themes/CanhCamTheme-TheNewGym/styles/custom.css	(from https://thenewgym.vn/)
20:56:10	15384/15384	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Jan%202023%2003:25:08%20GMT	https://thenewgym.vn/wp-content/uploads/2023/01/cropped-logo-gym.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/01/cropped-logo-gym.png	(from https://thenewgym.vn/)
20:56:10	51293/51293	---M-Z	200	added ('OK')	text/css	date:Mon,%2018%20Sep%202023%2004:54:32%20GMT	https://thenewgym.vn/wp-content/plugins/formidable/css/formidableforms.css?ver=918454	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/plugins/formidable/css/formidableformsd87e.css	(from https://thenewgym.vn/)
20:56:10	113381/113381	---M-Z	200	added ('OK')	text/css	date:Wed,%2003%20Apr%202024%2009:19:55%20GMT	https://thenewgym.vn/wp-includes/css/dist/block-library/style.min.css?ver=6.5.4	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-includes/css/dist/block-library/style.min380f.css	(from https://thenewgym.vn/)
20:56:10	2683/2683	---M-Z	200	added ('OK')	text/css	date:Thu,%2027%20Apr%202023%2002:09:18%20GMT	https://thenewgym.vn/wp-content/plugins/heroic-table-of-contents/dist/blocks.style.build.css?ver=1682561358	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/plugins/heroic-table-of-contents/dist/blocks.style.build04b5.css	(from https://thenewgym.vn/)
20:56:11	2859/2859	---M-Z	200	added ('OK')	text/css	date:Mon,%2018%20Sep%202023%2004:49:31%20GMT	https://thenewgym.vn/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.8	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/plugins/contact-form-7/includes/css/styles41a3.css	(from https://thenewgym.vn/)
20:56:11	908/908	---M-Z	200	added ('OK')	text/css	date:Fri,%2023%20Sep%202022%2007:55:14%20GMT	http://thenewgym.vn/wp-content/plugins/sitepress-multilingual-cms/templates/language-switchers/legacy-list-horizontal/style.min.css?ver=1	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/plugins/sitepress-multilingual-cms/templates/language-switchers/legacy-list-horizontal/style.min68b3.css	(from https://thenewgym.vn/)
20:56:11	100070/100070	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2013:58:10%20GMT	https://thenewgym.vn/en/	D:/Fresher_Training/QNSportict/thenewgym.vn/en/index.html	(from https://thenewgym.vn/)
20:56:11	87553/87553	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2003%20Apr%202024%2009:19:57%20GMT	https://thenewgym.vn/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-includes/js/jquery/jquery.minf43b.js	(from https://thenewgym.vn/)
20:56:12	13577/13577	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2003%20Apr%202024%2009:19:57%20GMT	https://thenewgym.vn/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://thenewgym.vn/)
20:56:12	127086/127086	---MCZ	200	added ('OK')	application/rss+xml	etag:%228dd6d52beac3d7c935f1800a49a248ce%22	https://thenewgym.vn/feed/	D:/Fresher_Training/QNSportict/thenewgym.vn/feed/index.html	(from https://thenewgym.vn/)
20:56:12	226/226	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2023%20Sep%202022%2007:55:14%20GMT	https://thenewgym.vn/wp-content/plugins/sitepress-multilingual-cms/res/js/cookies/language-cookie.js?ver=4.5.11	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/plugins/sitepress-multilingual-cms/res/js/cookies/language-cookiea634.js	(from https://thenewgym.vn/)
20:56:12	8625/8625	---MCZ	200	added ('OK')	application/rss+xml	etag:%228dd6d52beac3d7c935f1800a49a248ce%22	https://thenewgym.vn/comments/feed/	D:/Fresher_Training/QNSportict/thenewgym.vn/comments/feed/index.html	(from https://thenewgym.vn/)
20:56:13	3015/3015	---M-Z	200	added ('OK')	application/json	date:Sun,%2016%20Jun%202024%2013:58:13%20GMT	https://thenewgym.vn/wp-json/wp/v2/pages/79	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-json/wp/v2/pages/79.json	(from https://thenewgym.vn/)
20:56:14	276330/276330	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Jun%202024%2013:58:13%20GMT	https://thenewgym.vn/wp-json/	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-json/index.html	(from https://thenewgym.vn/)
20:56:14	786/786	---M-Z	200	added ('OK')	text/xml	date:Sun,%2016%20Jun%202024%2013:58:13%20GMT	https://thenewgym.vn/xmlrpc.php?rsd	D:/Fresher_Training/QNSportict/thenewgym.vn/xmlrpc0db0.php	(from https://thenewgym.vn/)
20:56:15	2105/2105	---M-Z	200	added ('OK')	application/json	date:Sun,%2016%20Jun%202024%2013:58:15%20GMT	https://thenewgym.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthenewgym.vn%2F	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-json/oembed/1.0/embede254.json	(from https://thenewgym.vn/)
20:56:16	2268/2268	---M-Z	200	added ('OK')	text/xml	date:Sun,%2016%20Jun%202024%2013:58:16%20GMT	https://thenewgym.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthenewgym.vn%2F&format=xml	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-json/oembed/1.0/embedbba0	(from https://thenewgym.vn/)
20:56:17	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Sun,%2016%20Jun%202024%2013:58:16%20GMT	https://www.googletagmanager.com/gtm.js?id=	D:/Fresher_Training/QNSportict/www.googletagmanager.com/gtm.115445.delayed	(from https://thenewgym.vn/)
20:56:17	1911/1911	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Jan%202023%2007:59:16%20GMT	https://thenewgym.vn/wp-content/uploads/2023/01/cropped-tng-fav-32x32.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/01/cropped-tng-fav-32x32.png	(from https://thenewgym.vn/)
20:56:17	17011/17011	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Jan%202023%2007:59:16%20GMT	https://thenewgym.vn/wp-content/uploads/2023/01/cropped-tng-fav-192x192.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/01/cropped-tng-fav-192x192.png	(from https://thenewgym.vn/)
20:56:18	15724/15724	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Jan%202023%2007:59:16%20GMT	https://thenewgym.vn/wp-content/uploads/2023/01/cropped-tng-fav-180x180.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/01/cropped-tng-fav-180x180.png	(from https://thenewgym.vn/)
20:56:19	17919/17919	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2003:54:06%20GMT	https://thenewgym.vn/wp-content/uploads/2022/12/logo.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2022/12/logo.png	(from https://thenewgym.vn/)
20:56:19	224626/224626	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2016%20Jun%202024%2013:58:18%20GMT	https://connect.facebook.net/en_US/fbevents.js	D:/Fresher_Training/QNSportict/connect.facebook.net/en_US/fbevents.js	(from https://thenewgym.vn/)
20:56:19	8580/8580	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2028%20Dec%202022%2004:23:14%20GMT	https://thenewgym.vn/wp-content/uploads/2022/12/ic-1.svg	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2022/12/ic-1.svg	(from https://thenewgym.vn/)
20:56:19	1620/1620	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Jan%202023%2004:44:04%20GMT	https://thenewgym.vn/wp-content/uploads/2022/12/Frame-6.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2022/12/Frame-6.png	(from https://thenewgym.vn/)
20:56:19	1478/1478	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Jan%202023%2004:44:04%20GMT	https://thenewgym.vn/wp-content/uploads/2022/12/Group.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2022/12/Group.png	(from https://thenewgym.vn/)
20:56:20	2245/2245	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Jan%202023%2004:44:02%20GMT	https://thenewgym.vn/wp-content/uploads/2022/12/Frame-7.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2022/12/Frame-7.png	(from https://thenewgym.vn/)
20:56:20	8777/8777	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2030%20Dec%202022%2008:23:08%20GMT	https://thenewgym.vn/wp-content/uploads/2022/12/ic-2.svg	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2022/12/ic-2.svg	(from https://thenewgym.vn/)
20:56:20	10381/10381	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Jan%202023%2003:30:58%20GMT	https://thenewgym.vn/wp-content/uploads/2023/01/5.svg	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/01/5.svg	(from https://thenewgym.vn/)
20:56:20	5499/5499	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Jan%202023%2003:30:58%20GMT	https://thenewgym.vn/wp-content/uploads/2023/01/6.svg	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/01/6.svg	(from https://thenewgym.vn/)
20:56:21	11899/11899	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Jan%202023%2003:23:36%20GMT	https://thenewgym.vn/wp-content/uploads/2023/01/4.svg	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/01/4.svg	(from https://thenewgym.vn/)
20:56:21	61498/61498	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2013:58:20%20GMT	https://thenewgym.vn/thong-tin-ve-chuoi-phong-tap-the-new-gym/	D:/Fresher_Training/QNSportict/thenewgym.vn/thong-tin-ve-chuoi-phong-tap-the-new-gym/index.html	(from https://thenewgym.vn/)
20:56:21	13421/13421	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2008:24:04%20GMT	https://thenewgym.vn/wp-content/uploads/2023/02/HINH-BAXI-DDOX-XE-5.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/02/HINH-BAXI-DDOX-XE-5.png	(from https://thenewgym.vn/)
20:56:21	8766/8766	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Jan%202023%2003:30:56%20GMT	https://thenewgym.vn/wp-content/uploads/2023/01/8.svg	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/01/8.svg	(from https://thenewgym.vn/)
20:56:22	2221/2221	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Jan%202023%2003:30:56%20GMT	https://thenewgym.vn/wp-content/uploads/2023/01/9.svg	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/01/9.svg	(from https://thenewgym.vn/)
20:56:22	61450/61450	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2013:58:21%20GMT	https://thenewgym.vn/hoi-vien/	D:/Fresher_Training/QNSportict/thenewgym.vn/hoi-vien/index.html	(from https://thenewgym.vn/)
20:56:22	2872/2872	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Jan%202023%2003:30:56%20GMT	https://thenewgym.vn/wp-content/uploads/2023/01/10.svg	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/01/10.svg	(from https://thenewgym.vn/)
20:56:23	67315/67315	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2013:58:22%20GMT	https://thenewgym.vn/phong-gym-gan-day-the-new-gym-gan-day/	D:/Fresher_Training/QNSportict/thenewgym.vn/phong-gym-gan-day-the-new-gym-gan-day/index.html	(from https://thenewgym.vn/)
20:56:23	56715/56715	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2013:58:22%20GMT	https://thenewgym.vn/tap-cung-huan-luyen-vien-ho-tro-tap-luyen/	D:/Fresher_Training/QNSportict/thenewgym.vn/tap-cung-huan-luyen-vien-ho-tro-tap-luyen/index.html	(from https://thenewgym.vn/)
20:56:24	117097/117097	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2013:58:23%20GMT	https://thenewgym.vn/lop-tap-nhom/	D:/Fresher_Training/QNSportict/thenewgym.vn/lop-tap-nhom/index.html	(from https://thenewgym.vn/)
20:56:26	81717/81717	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2013:58:23%20GMT	https://thenewgym.vn/lien-he/	D:/Fresher_Training/QNSportict/thenewgym.vn/lien-he/index.html	(from https://thenewgym.vn/)
20:56:27	56849/56849	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2013:58:26%20GMT	https://thenewgym.vn/khu-vuc-tap-luyen-the-new-gym/	D:/Fresher_Training/QNSportict/thenewgym.vn/khu-vuc-tap-luyen-the-new-gym/index.html	(from https://thenewgym.vn/)
20:56:34	5806449/5806449	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Mar%202024%2010:10:07%20GMT	https://thenewgym.vn/wp-content/uploads/2024/03/GOI-2-THANG-5.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2024/03/GOI-2-THANG-5.png	(from https://thenewgym.vn/)
20:56:36	4011/4011	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2016%20Jun%202024%2013:58:35%20GMT	https://thenewgym.vn/dich-vu/	D:/Fresher_Training/QNSportict/thenewgym.vn/dich-vu/index.html	(from https://thenewgym.vn/)
20:56:47	5670166/5670166	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Mar%202024%2011:34:19%20GMT	https://thenewgym.vn/wp-content/uploads/2024/03/GOI-1-THANG-4.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2024/03/GOI-1-THANG-4.png	(from https://thenewgym.vn/)
20:56:53	6060423/6060423	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Mar%202024%2009:01:32%20GMT	https://thenewgym.vn/wp-content/uploads/2024/03/GOI-3-THANG-4.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2024/03/GOI-3-THANG-4.png	(from https://thenewgym.vn/)
20:56:53	806050/806050	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Jul%202023%2006:55:46%20GMT	https://thenewgym.vn/wp-content/uploads/2023/05/khong-su-dung-canh-tay-cua-ban-1.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/05/khong-su-dung-canh-tay-cua-ban-1.png	(from https://thenewgym.vn/)
20:56:56	84647/84647	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2013:58:53%20GMT	https://thenewgym.vn/lan-dau-tap-gym-nen-tap-may-nao/	D:/Fresher_Training/QNSportict/thenewgym.vn/lan-dau-tap-gym-nen-tap-may-nao/index.html	(from https://thenewgym.vn/)
20:56:56	589248/589248	---M--	200	added ('OK')	image/png	date:Thu,%2020%20Jul%202023%2002:14:06%20GMT	https://thenewgym.vn/wp-content/uploads/2023/07/toi-cam-thay-co-the-manh-mai-hon.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/07/toi-cam-thay-co-the-manh-mai-hon.png	(from https://thenewgym.vn/)
20:56:59	406040/406040	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Mar%202024%2006:26:54%20GMT	https://thenewgym.vn/wp-content/uploads/2024/03/IMG_7792-scaled.jpg	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2024/03/IMG_7792-scaled.jpg	(from https://thenewgym.vn/)
20:57:00	90376/90376	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2013:58:57%20GMT	https://thenewgym.vn/lan-dau-di-tap-gym-nen-luu-y-dieu-gi/	D:/Fresher_Training/QNSportict/thenewgym.vn/lan-dau-di-tap-gym-nen-luu-y-dieu-gi/index.html	(from https://thenewgym.vn/)
20:57:02	8891594/8891594	---M--	200	added ('OK')	image/gif	date:Fri,%2003%20Feb%202023%2004:58:44%20GMT	https://thenewgym.vn/wp-content/uploads/2023/02/BANNER-GIF-DICH-VU_1.gif	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/02/BANNER-GIF-DICH-VU_1.gif	(from https://thenewgym.vn/)
20:57:02	72597/72597	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2013:59:00%20GMT	https://thenewgym.vn/4-cach-tap-luyen-khi-ban-qua-ban-ron/	D:/Fresher_Training/QNSportict/thenewgym.vn/4-cach-tap-luyen-khi-ban-qua-ban-ron/index.html	(from https://thenewgym.vn/)
20:57:02	421555/421555	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Mar%202024%2009:41:07%20GMT	https://thenewgym.vn/wp-content/uploads/2024/03/IMG_7455-1-scaled.jpg	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2024/03/IMG_7455-1-scaled.jpg	(from https://thenewgym.vn/)
20:57:03	6782166/6782166	---M--	200	added ('OK')	image/gif	date:Thu,%2009%20Feb%202023%2010:13:30%20GMT	https://thenewgym.vn/wp-content/uploads/2023/02/dt-png-1.gif	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/02/dt-png-1.gif	(from https://thenewgym.vn/)
20:57:03	390307/390307	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Mar%202024%2003:19:05%20GMT	https://thenewgym.vn/wp-content/uploads/2024/03/IMG_7817-scaled.jpg	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2024/03/IMG_7817-scaled.jpg	(from https://thenewgym.vn/)
20:57:03	833595/833595	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jul%202023%2003:39:48%20GMT	https://thenewgym.vn/wp-content/uploads/2023/06/tang-cuong-tap-luyen-the-thao.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/06/tang-cuong-tap-luyen-the-thao.png	(from https://thenewgym.vn/)
20:57:04	332825/332825	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202023%2006:50:10%20GMT	https://thenewgym.vn/wp-content/uploads/2023/08/hinh-nen-1-scaled.jpg	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/08/hinh-nen-1-scaled.jpg	(from https://thenewgym.vn/)
20:57:04	841621/841621	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Jul%202023%2002:55:42%20GMT	https://thenewgym.vn/wp-content/uploads/2023/04/tap-luyen-voi-ta-thuong-xuyen-1.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/04/tap-luyen-voi-ta-thuong-xuyen-1.png	(from https://thenewgym.vn/)
20:57:05	78018/78018	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2013:59:03%20GMT	https://thenewgym.vn/5-ly-do-tai-sao-viec-tap-luyen-lai-tot-cho-tim-mach/	D:/Fresher_Training/QNSportict/thenewgym.vn/5-ly-do-tai-sao-viec-tap-luyen-lai-tot-cho-tim-mach/index.html	(from https://thenewgym.vn/)
20:57:05	85105/85105	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2013:59:04%20GMT	https://thenewgym.vn/6-bai-tap-gian-co-tot-nhat-cho-co-dui-san-chac/	D:/Fresher_Training/QNSportict/thenewgym.vn/6-bai-tap-gian-co-tot-nhat-cho-co-dui-san-chac/index.html	(from https://thenewgym.vn/)
20:57:08	86984/86984	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2013:59:05%20GMT	https://thenewgym.vn/nguoi-moi-bat-dau-tap-gym-can-biet/	D:/Fresher_Training/QNSportict/thenewgym.vn/nguoi-moi-bat-dau-tap-gym-can-biet/index.html	(from https://thenewgym.vn/)
20:57:08	84171/84171	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2013:59:05%20GMT	https://thenewgym.vn/5-ly-do-nen-tap-luyen-cung-huan-luyen-vien-ca-nhan/	D:/Fresher_Training/QNSportict/thenewgym.vn/5-ly-do-nen-tap-luyen-cung-huan-luyen-vien-ca-nhan/index.html	(from https://thenewgym.vn/)
20:57:08	727588/727588	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Jul%202023%2009:10:36%20GMT	https://thenewgym.vn/wp-content/uploads/2023/03/tang-cuong-suc-khoe-tim-mach-1.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/03/tang-cuong-suc-khoe-tim-mach-1.png	(from https://thenewgym.vn/)
20:57:08	3023509/3023509	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Jul%202023%2008:13:42%20GMT	https://thenewgym.vn/wp-content/uploads/2023/05/nhin-xuong-thay-vi-nhin-phia-truoc-2.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/05/nhin-xuong-thay-vi-nhin-phia-truoc-2.png	(from https://thenewgym.vn/)
20:57:09	428644/428644	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20May%202024%2001:56:33%20GMT	https://thenewgym.vn/wp-content/uploads/2023/03/TNG2679-scaled.jpg	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/03/TNG2679-scaled.jpg	(from https://thenewgym.vn/)
20:57:09	727008/727008	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Jul%202023%2009:16:04%20GMT	https://thenewgym.vn/wp-content/uploads/2023/05/nhin-thang.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/05/nhin-thang.png	(from https://thenewgym.vn/)
20:57:09	106137/106137	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2013:59:08%20GMT	https://thenewgym.vn/3-bai-tap-vao-gio-nghi-trua-thuc-hien-trong-vong-1-tieng/	D:/Fresher_Training/QNSportict/thenewgym.vn/3-bai-tap-vao-gio-nghi-trua-thuc-hien-trong-vong-1-tieng/index.html	(from https://thenewgym.vn/)
20:57:10	76107/76107	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2013:59:09%20GMT	https://thenewgym.vn/10-ly-do-nen-su-dung-may-chay-bo/	D:/Fresher_Training/QNSportict/thenewgym.vn/10-ly-do-nen-su-dung-may-chay-bo/index.html	(from https://thenewgym.vn/)
20:57:11	881160/881160	---M--	200	added ('OK')	image/png	date:Thu,%2020%20Jul%202023%2002:06:44%20GMT	https://thenewgym.vn/wp-content/uploads/2023/07/6-meo-giu-duoc-voc-dang-thon-gon.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/07/6-meo-giu-duoc-voc-dang-thon-gon.png	(from https://thenewgym.vn/)
20:57:12	108472/108472	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2013:59:10%20GMT	https://thenewgym.vn/10-sai-lam-can-tranh-khi-su-dung-may-chay-bo/	D:/Fresher_Training/QNSportict/thenewgym.vn/10-sai-lam-can-tranh-khi-su-dung-may-chay-bo/index.html	(from https://thenewgym.vn/)
20:57:12	111567/111567	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2013:59:10%20GMT	https://thenewgym.vn/14-meo-su-dung-may-chay-bo/	D:/Fresher_Training/QNSportict/thenewgym.vn/14-meo-su-dung-may-chay-bo/index.html	(from https://thenewgym.vn/)
20:57:12	616950/616950	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Jul%202023%2009:38:16%20GMT	https://thenewgym.vn/wp-content/uploads/2023/07/dung-quen-nang-ta.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/07/dung-quen-nang-ta.png	(from https://thenewgym.vn/)
20:57:14	307392/307392	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Jun%202023%2004:02:04%20GMT	https://thenewgym.vn/wp-content/uploads/2023/06/z4447490886314_3cacd82239d92ff5d4cd5d2efc1177d4-scaled.jpg	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/06/z4447490886314_3cacd82239d92ff5d4cd5d2efc1177d4-scaled.jpg	(from https://thenewgym.vn/)
20:57:15	75066/75066	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2013:59:12%20GMT	https://thenewgym.vn/3-loi-ich-cua-viec-tap-the-duc-hang-ngay/	D:/Fresher_Training/QNSportict/thenewgym.vn/3-loi-ich-cua-viec-tap-the-duc-hang-ngay/index.html	(from https://thenewgym.vn/)
20:57:15	84929/84929	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2013:59:13%20GMT	https://thenewgym.vn/5-cach-de-duy-tri-khoi-luong-co-bap/	D:/Fresher_Training/QNSportict/thenewgym.vn/5-cach-de-duy-tri-khoi-luong-co-bap/index.html	(from https://thenewgym.vn/)
20:57:17	740611/740611	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Jul%202023%2009:15:52%20GMT	https://thenewgym.vn/wp-content/uploads/2023/05/khoi-dong.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/05/khoi-dong.png	(from https://thenewgym.vn/)
